"","id_trabajador","edad","genero","nivel_educativo","num_hijos","tipo_cargo","capacitado","jornada","antiguedad","empresa"
"394",394,45,"masculino","bachiller",5,"administrativo",0,"nocturna",8,121
"395",395,38,"masculino","bachiller",1,"administrativo",0,"diurna",11,15
"396",396,26,"masculino","bachiller",0,"operativo",0,"nocturna",11,85
"397",397,64,"masculino","bachiller",0,"operativo",1,"diurna",13,5
"398",398,41,"masculino","tecnico",3,"operativo",0,"diurna",6,39
"399",399,29,"femenino","bachiller",0,"administrativo",0,"nocturna",7,77
"400",400,53,"masculino","universitario",1,"operativo",1,"mixta",14,22
"401",401,56,"femenino","tecnico",0,"administrativo",0,"mixta",9,43
"402",402,68,"masculino","tecnico",2,"operativo",1,"diurna",15,129
"403",403,31,"masculino","bachiller",1,"operativo",1,"diurna",8,62
"404",404,34,"femenino","bachiller",1,"administrativo",1,"diurna",15,58
"405",405,34,"femenino","tecnico",3,"operativo",0,"diurna",16,133
"406",406,34,"masculino","tecnico",0,"operativo",1,"nocturna",13,135
"407",407,35,"masculino","tecnico",0,"administrativo",1,"diurna",12,14
"408",408,36,"femenino","bachiller",0,"administrativo",1,"diurna",16,28
"409",409,62,"masculino","bachiller",1,"operativo",0,"diurna",10,74
"410",410,30,"femenino","tecnico",1,"operativo",1,"mixta",4,16
"411",411,34,"femenino","tecnico",3,"administrativo",0,"diurna",9,122
"412",412,50,"masculino","universitario",2,"operativo",0,"diurna",2,92
"413",413,57,"femenino","tecnico",0,"operativo",0,"nocturna",12,74
"414",414,28,"masculino","bachiller",4,"operativo",1,"mixta",11,67
"415",415,32,"masculino","tecnico",3,"operativo",0,"mixta",10,29
"416",416,48,"femenino","tecnico",2,"operativo",0,"diurna",12,132
"417",417,55,"masculino","universitario",0,"administrativo",1,"diurna",6,117
"418",418,36,"femenino","tecnico",1,"operativo",0,"diurna",11,148
"419",419,19,"masculino","tecnico",0,"operativo",0,"diurna",9,25
"420",420,66,"masculino","universitario",1,"administrativo",0,"nocturna",6,70
"421",421,62,"femenino","tecnico",1,"operativo",0,"diurna",3,106
"422",422,29,"masculino","bachiller",0,"operativo",1,"diurna",13,35
"423",423,39,"masculino","bachiller",0,"operativo",0,"nocturna",10,124
"424",424,18,"masculino","universitario",2,"operativo",1,"diurna",16,98
"425",425,49,"masculino","tecnico",2,"operativo",0,"diurna",7,96
"426",426,64,"masculino","bachiller",1,"administrativo",1,"diurna",14,82
"427",427,18,"femenino","bachiller",0,"administrativo",1,"mixta",11,36
"428",428,28,"masculino","tecnico",0,"operativo",0,"diurna",7,40
"429",429,30,"masculino","tecnico",2,"administrativo",0,"nocturna",10,114
"430",430,30,"femenino","bachiller",1,"administrativo",1,"diurna",14,71
"431",431,18,"femenino","universitario",0,"operativo",1,"diurna",12,57
"432",432,48,"masculino","tecnico",0,"operativo",0,"diurna",9,58
"433",433,18,"masculino","tecnico",2,"operativo",0,"diurna",10,55
"434",434,40,"femenino","bachiller",1,"administrativo",0,"diurna",11,128
"435",435,49,"femenino","bachiller",4,"operativo",0,"nocturna",13,85
"436",436,37,"masculino","especializacion",1,"administrativo",0,"mixta",3,85
"437",437,53,"femenino","bachiller",3,"operativo",0,"nocturna",13,13
"438",438,40,"masculino","tecnico",2,"operativo",0,"diurna",7,137
"439",439,30,"masculino","tecnico",2,"operativo",0,"diurna",16,137
"440",440,50,"femenino","tecnico",2,"operativo",1,"diurna",4,137
"441",441,33,"masculino","tecnico",1,"operativo",0,"diurna",7,30
"442",442,67,"femenino","bachiller",1,"administrativo",0,"nocturna",17,52
"443",443,40,"femenino","universitario",4,"operativo",0,"diurna",12,15
"444",444,53,"femenino","tecnico",2,"operativo",1,"diurna",9,135
"445",445,43,"femenino","bachiller",0,"operativo",0,"diurna",12,122
"446",446,18,"femenino","universitario",1,"administrativo",1,"nocturna",5,16
"447",447,20,"masculino","tecnico",2,"operativo",1,"mixta",5,29
"448",448,34,"masculino","tecnico",2,"operativo",1,"nocturna",7,109
"449",449,44,"masculino","tecnico",0,"administrativo",1,"diurna",9,51
"450",450,18,"masculino","bachiller",0,"operativo",1,"mixta",8,106
"451",451,54,"femenino","universitario",5,"operativo",0,"diurna",5,73
"452",452,31,"femenino","universitario",1,"administrativo",0,"diurna",18,135
"453",453,29,"femenino","tecnico",1,"operativo",1,"diurna",7,84
"454",454,18,"femenino","bachiller",1,"operativo",1,"mixta",9,62
"455",455,18,"femenino","tecnico",1,"operativo",1,"mixta",14,81
"456",456,41,"femenino","tecnico",3,"operativo",0,"mixta",6,121
"457",457,48,"masculino","tecnico",3,"administrativo",1,"diurna",5,85
"458",458,18,"femenino","tecnico",0,"operativo",1,"diurna",6,50
"459",459,25,"femenino","tecnico",2,"operativo",1,"nocturna",12,140
"460",460,48,"femenino","tecnico",3,"operativo",1,"diurna",9,119
"461",461,33,"femenino","tecnico",0,"operativo",1,"diurna",10,10
"462",462,72,"masculino","bachiller",1,"operativo",1,"nocturna",10,49
"463",463,59,"femenino","bachiller",1,"operativo",0,"diurna",11,137
"464",464,49,"femenino","tecnico",1,"administrativo",0,"diurna",13,114
"465",465,40,"femenino","bachiller",2,"operativo",1,"nocturna",10,58
"466",466,44,"masculino","universitario",1,"operativo",0,"mixta",4,122
"467",467,29,"femenino","tecnico",0,"operativo",1,"diurna",8,65
"468",468,49,"femenino","universitario",1,"administrativo",0,"diurna",9,4
"469",469,62,"femenino","bachiller",0,"operativo",1,"diurna",15,120
"470",470,56,"femenino","tecnico",3,"operativo",0,"mixta",9,11
"471",471,28,"femenino","bachiller",1,"operativo",0,"diurna",9,37
"472",472,18,"masculino","tecnico",0,"operativo",0,"mixta",8,123
"473",473,38,"masculino","bachiller",0,"operativo",0,"nocturna",10,53
"474",474,47,"masculino","bachiller",0,"administrativo",0,"diurna",4,131
"475",475,60,"masculino","universitario",0,"operativo",1,"diurna",18,41
"476",476,20,"masculino","universitario",1,"operativo",0,"nocturna",10,30
"477",477,45,"masculino","tecnico",2,"operativo",1,"diurna",12,31
"478",478,44,"femenino","bachiller",2,"operativo",1,"diurna",16,64
"479",479,58,"masculino","bachiller",1,"operativo",0,"mixta",9,139
"480",480,40,"masculino","tecnico",2,"operativo",0,"nocturna",10,123
"481",481,35,"masculino","tecnico",1,"operativo",0,"diurna",10,23
"482",482,23,"masculino","universitario",2,"operativo",1,"nocturna",19,62
"483",483,32,"femenino","tecnico",3,"operativo",0,"diurna",10,77
"484",484,35,"femenino","universitario",5,"administrativo",0,"nocturna",11,66
"485",485,75,"masculino","tecnico",1,"operativo",0,"diurna",9,121
"486",486,77,"masculino","tecnico",0,"operativo",0,"mixta",13,98
"487",487,37,"femenino","universitario",3,"operativo",0,"mixta",16,114
"488",488,24,"femenino","tecnico",1,"operativo",0,"diurna",4,52
"489",489,18,"masculino","universitario",3,"operativo",1,"diurna",11,40
"490",490,48,"masculino","tecnico",0,"operativo",0,"nocturna",4,12
"491",491,24,"femenino","bachiller",2,"administrativo",1,"diurna",14,123
"492",492,74,"masculino","tecnico",1,"operativo",0,"diurna",15,84
"493",493,27,"masculino","tecnico",1,"operativo",0,"diurna",10,43
"494",494,42,"femenino","tecnico",1,"operativo",0,"diurna",8,52
"495",495,97,"masculino","tecnico",2,"operativo",1,"nocturna",15,80
"496",496,23,"masculino","bachiller",3,"operativo",1,"diurna",6,2
"497",497,45,"masculino","bachiller",2,"operativo",1,"diurna",7,73
"498",498,23,"femenino","especializacion",3,"administrativo",0,"diurna",16,69
"499",499,45,"masculino","bachiller",5,"operativo",0,"diurna",14,92
"500",500,27,"femenino","tecnico",2,"operativo",1,"nocturna",8,122
"501",501,41,"masculino","universitario",0,"operativo",1,"diurna",9,128
"502",502,36,"femenino","tecnico",0,"operativo",1,"diurna",8,27
"503",503,22,"masculino","tecnico",3,"operativo",1,"diurna",7,50
"504",504,40,"femenino","bachiller",1,"operativo",0,"mixta",14,68
"505",505,55,"femenino","tecnico",1,"operativo",0,"nocturna",7,14
"506",506,64,"masculino","universitario",1,"administrativo",1,"diurna",2,57
"507",507,19,"masculino","tecnico",0,"operativo",1,"diurna",6,66
"508",508,36,"femenino","tecnico",0,"operativo",0,"diurna",8,58
"509",509,57,"masculino","tecnico",4,"operativo",1,"mixta",5,61
"510",510,23,"femenino","universitario",2,"operativo",0,"diurna",3,126
"511",511,18,"femenino","universitario",2,"administrativo",1,"diurna",8,112
"512",512,26,"masculino","bachiller",0,"administrativo",1,"diurna",18,30
"513",513,25,"masculino","tecnico",0,"operativo",1,"mixta",16,111
"514",514,41,"femenino","tecnico",1,"administrativo",1,"nocturna",12,48
"515",515,34,"femenino","tecnico",0,"operativo",1,"mixta",6,30
"516",516,43,"femenino","tecnico",3,"operativo",1,"diurna",6,28
"517",517,34,"masculino","tecnico",1,"operativo",0,"diurna",9,36
"518",518,46,"femenino","tecnico",1,"operativo",1,"diurna",14,34
"519",519,35,"masculino","tecnico",0,"operativo",0,"diurna",12,67
"520",520,58,"masculino","tecnico",1,"operativo",1,"diurna",1,147
"521",521,29,"femenino","tecnico",4,"operativo",1,"diurna",14,55
"522",522,44,"masculino","bachiller",2,"operativo",0,"diurna",13,55
"523",523,27,"femenino","tecnico",2,"operativo",0,"mixta",10,99
"524",524,43,"femenino","universitario",2,"operativo",0,"diurna",7,97
"525",525,39,"femenino","tecnico",0,"administrativo",0,"diurna",3,45
"526",526,18,"femenino","bachiller",0,"operativo",1,"diurna",11,33
"527",527,38,"femenino","bachiller",0,"administrativo",1,"mixta",1,3
"528",528,58,"femenino","universitario",1,"administrativo",1,"diurna",13,26
"529",529,50,"femenino","bachiller",2,"operativo",0,"mixta",11,136
"530",530,42,"femenino","tecnico",0,"operativo",0,"diurna",7,53
"531",531,22,"femenino","bachiller",0,"administrativo",0,"diurna",8,100
"532",532,58,"masculino","tecnico",0,"operativo",0,"nocturna",11,132
"533",533,41,"masculino","tecnico",0,"operativo",0,"diurna",10,35
"534",534,33,"femenino","bachiller",2,"operativo",0,"nocturna",15,109
"535",535,65,"femenino","universitario",1,"operativo",1,"diurna",10,90
"536",536,28,"femenino","universitario",2,"operativo",0,"diurna",9,10
"537",537,45,"femenino","universitario",1,"administrativo",1,"diurna",8,45
"538",538,59,"masculino","bachiller",0,"operativo",0,"diurna",5,61
"539",539,49,"femenino","tecnico",3,"operativo",1,"diurna",7,14
"540",540,35,"femenino","tecnico",3,"operativo",1,"diurna",9,89
"541",541,34,"femenino","bachiller",2,"administrativo",1,"diurna",8,52
"542",542,45,"masculino","tecnico",0,"operativo",1,"diurna",8,57
"543",543,48,"femenino","tecnico",1,"operativo",1,"mixta",16,129
"544",544,40,"femenino","maestria",3,"administrativo",0,"diurna",16,100
"545",545,60,"masculino","tecnico",1,"operativo",1,"diurna",13,124
"546",546,39,"masculino","bachiller",0,"operativo",0,"diurna",10,113
"547",547,29,"femenino","bachiller",3,"operativo",0,"diurna",7,39
"548",548,48,"femenino","universitario",2,"operativo",0,"mixta",6,147
"549",549,18,"masculino","tecnico",0,"operativo",0,"mixta",9,102
"550",550,46,"masculino","universitario",0,"operativo",0,"diurna",4,35
"551",551,47,"femenino","tecnico",2,"operativo",0,"diurna",10,31
"552",552,37,"masculino","tecnico",3,"administrativo",1,"nocturna",16,65
"553",553,23,"femenino","tecnico",1,"operativo",1,"mixta",6,8
"554",554,34,"masculino","tecnico",1,"operativo",1,"diurna",10,49
"555",555,63,"femenino","especializacion",1,"administrativo",0,"nocturna",10,61
"556",556,29,"masculino","tecnico",3,"operativo",0,"nocturna",7,109
"557",557,18,"femenino","tecnico",2,"operativo",0,"diurna",9,35
"558",558,52,"femenino","tecnico",1,"operativo",0,"diurna",11,110
"559",559,32,"femenino","tecnico",0,"operativo",0,"diurna",15,92
"560",560,32,"masculino","tecnico",1,"operativo",0,"nocturna",14,129
"561",561,22,"femenino","tecnico",1,"operativo",0,"nocturna",9,2
"562",562,40,"masculino","bachiller",1,"administrativo",0,"diurna",10,92
"563",563,51,"masculino","universitario",1,"operativo",1,"diurna",20,107
"564",564,31,"femenino","tecnico",3,"operativo",0,"nocturna",7,90
"565",565,31,"masculino","tecnico",0,"operativo",1,"mixta",13,54
"566",566,56,"femenino","bachiller",1,"operativo",0,"diurna",10,71
"567",567,36,"femenino","bachiller",2,"operativo",0,"nocturna",3,61
"568",568,38,"femenino","tecnico",1,"administrativo",0,"diurna",6,25
"569",569,31,"masculino","tecnico",3,"operativo",1,"mixta",8,22
"570",570,54,"masculino","bachiller",1,"operativo",0,"diurna",9,75
"571",571,25,"masculino","maestria",0,"administrativo",1,"diurna",16,87
"572",572,53,"femenino","tecnico",2,"administrativo",0,"diurna",12,119
"573",573,52,"masculino","tecnico",4,"operativo",0,"diurna",17,37
"574",574,33,"femenino","especializacion",3,"administrativo",0,"diurna",18,146
"575",575,53,"femenino","tecnico",1,"operativo",0,"diurna",8,72
"576",576,55,"masculino","tecnico",1,"operativo",0,"diurna",8,12
"577",577,49,"masculino","tecnico",3,"operativo",0,"diurna",7,76
"578",578,70,"femenino","bachiller",2,"operativo",1,"diurna",8,16
"579",579,18,"masculino","tecnico",0,"operativo",1,"nocturna",12,105
"580",580,23,"masculino","bachiller",3,"administrativo",1,"diurna",10,63
"581",581,19,"femenino","bachiller",2,"operativo",1,"diurna",11,62
"582",582,43,"femenino","bachiller",4,"operativo",0,"diurna",8,89
"583",583,64,"femenino","universitario",0,"administrativo",0,"diurna",11,47
"584",584,65,"femenino","tecnico",3,"operativo",1,"nocturna",8,145
"585",585,47,"femenino","tecnico",0,"operativo",0,"diurna",12,124
"586",586,53,"femenino","universitario",0,"operativo",0,"diurna",16,100
"587",587,38,"masculino","tecnico",2,"operativo",0,"diurna",12,121
"588",588,47,"masculino","bachiller",2,"operativo",1,"diurna",15,36
"589",589,46,"masculino","tecnico",3,"operativo",0,"diurna",8,9
"590",590,29,"femenino","universitario",0,"administrativo",0,"diurna",11,123
"591",591,36,"masculino","tecnico",2,"operativo",1,"diurna",1,52
"592",592,38,"masculino","tecnico",5,"administrativo",0,"diurna",19,94
"593",593,61,"masculino","tecnico",0,"operativo",0,"diurna",14,93
"594",594,24,"masculino","bachiller",0,"operativo",0,"diurna",12,64
"595",595,18,"masculino","bachiller",3,"operativo",0,"nocturna",9,47
"596",596,52,"femenino","universitario",3,"administrativo",0,"nocturna",11,102
"597",597,28,"masculino","bachiller",1,"operativo",0,"diurna",18,85
"598",598,33,"masculino","bachiller",3,"operativo",0,"diurna",13,133
"599",599,54,"masculino","bachiller",2,"operativo",0,"diurna",10,11
"600",600,29,"masculino","bachiller",3,"operativo",1,"diurna",7,149
"601",601,35,"femenino","tecnico",0,"operativo",0,"nocturna",5,27
"602",602,63,"femenino","bachiller",2,"operativo",1,"diurna",11,75
"603",603,48,"femenino","tecnico",2,"administrativo",0,"diurna",9,15
"604",604,48,"masculino","bachiller",3,"operativo",0,"mixta",10,26
"605",605,38,"masculino","especializacion",0,"administrativo",0,"diurna",11,31
"606",606,23,"femenino","bachiller",0,"operativo",0,"diurna",10,92
"607",607,18,"femenino","bachiller",1,"operativo",0,"nocturna",12,65
"608",608,37,"masculino","bachiller",0,"operativo",0,"diurna",10,113
"609",609,70,"femenino","universitario",0,"operativo",1,"diurna",12,11
"610",610,43,"masculino","tecnico",1,"operativo",0,"nocturna",10,125
"611",611,42,"femenino","universitario",5,"operativo",1,"diurna",10,93
"612",612,45,"femenino","bachiller",2,"operativo",1,"mixta",16,107
"613",613,34,"masculino","tecnico",0,"operativo",0,"diurna",8,103
"614",614,19,"masculino","bachiller",2,"administrativo",0,"nocturna",11,136
"615",615,80,"masculino","tecnico",1,"operativo",1,"diurna",11,80
"616",616,34,"masculino","bachiller",0,"operativo",0,"nocturna",13,6
"617",617,36,"masculino","tecnico",1,"operativo",0,"diurna",6,92
"618",618,18,"masculino","tecnico",3,"operativo",0,"mixta",14,7
"619",619,36,"femenino","bachiller",0,"operativo",0,"diurna",9,136
"620",620,36,"femenino","maestria",1,"administrativo",0,"diurna",16,5
"621",621,36,"masculino","universitario",1,"operativo",1,"diurna",12,58
"622",622,18,"masculino","tecnico",0,"operativo",1,"diurna",12,57
"623",623,67,"masculino","bachiller",2,"administrativo",0,"diurna",13,72
"624",624,66,"femenino","tecnico",1,"operativo",1,"diurna",10,62
"625",625,50,"masculino","bachiller",2,"operativo",0,"nocturna",5,117
"626",626,23,"masculino","bachiller",0,"operativo",1,"nocturna",12,24
"627",627,51,"masculino","bachiller",0,"operativo",1,"nocturna",2,22
"628",628,36,"masculino","tecnico",0,"operativo",0,"diurna",14,24
"629",629,35,"masculino","bachiller",0,"operativo",0,"diurna",7,109
"630",630,60,"femenino","bachiller",0,"operativo",0,"diurna",9,9
"631",631,22,"masculino","universitario",1,"operativo",0,"nocturna",11,95
"632",632,32,"femenino","tecnico",0,"operativo",0,"diurna",14,147
"633",633,29,"masculino","tecnico",1,"operativo",0,"diurna",10,3
"634",634,40,"femenino","tecnico",1,"operativo",1,"nocturna",10,150
"635",635,18,"femenino","tecnico",0,"operativo",1,"nocturna",14,52
"636",636,29,"masculino","tecnico",0,"operativo",1,"nocturna",11,16
"637",637,51,"femenino","tecnico",2,"administrativo",1,"diurna",6,131
"638",638,47,"femenino","bachiller",0,"operativo",0,"nocturna",7,120
"639",639,25,"femenino","tecnico",1,"administrativo",0,"diurna",15,129
"640",640,48,"masculino","tecnico",1,"operativo",1,"diurna",13,52
"641",641,18,"femenino","bachiller",0,"operativo",1,"diurna",14,19
"642",642,35,"femenino","tecnico",1,"operativo",0,"nocturna",5,35
"643",643,51,"masculino","especializacion",2,"administrativo",0,"mixta",4,26
"644",644,30,"femenino","bachiller",3,"operativo",0,"diurna",10,59
"645",645,39,"femenino","tecnico",1,"operativo",0,"diurna",5,40
"646",646,18,"femenino","tecnico",0,"administrativo",0,"diurna",8,127
"647",647,53,"femenino","tecnico",1,"operativo",0,"diurna",6,68
"648",648,18,"masculino","universitario",0,"operativo",1,"nocturna",10,138
"649",649,35,"femenino","tecnico",4,"operativo",1,"diurna",4,93
